id,name,symbol,slug,date_added,price 
5797,HEIDI,HDI,heidi,2020-07-01T00:00:00.000Z,35.3429112561
5459,3x Short Bitcoin SV Token,BSVBEAR,3x-short-bitcoin-sv-token,2020-04-15T00:00:00.000Z,0.185527103997
4466,Ormeus Ecosystem,ECO,ormeus-ecosystem,2019-11-19T00:00:00.000Z,0.00103519688682
5673,EYES Protocol,EYES,eyes-protocol,2020-06-08T00:00:00.000Z,0.00432268320553
5800,Treecle,TRCL,treecle,2020-07-02T00:00:00.000Z,0.0328042550508
4894,RING X PLATFORM,RINGX,ring-x-platform,2020-06-26T00:00:00.000Z,0.198634346755
5619,VEHICLE DATA ARTIFICIAL INTELLIGENCE PLATFORM,VAIP,vehicle-data-artificial-intelligence-platform,2020-05-25T00:00:00.000Z,0.214732208967
3060,Yuan Chain Coin,YCC,yuan-chain-coin,2018-08-02T00:00:00.000Z,0.005828899866
5889,snglsDAO,SGT,snglsdao,2020-07-21T00:00:00.000Z,0.00163639048054
4259,Spice,SPICE,spice,2020-04-27T00:00:00.000Z,0.000689456415583
5612,SOMESING,SSX,somesing,2020-05-21T00:00:00.000Z,0.0078253236933
3934,CNNS,CNNS,cnns,2019-05-13T00:00:00.000Z,0.00377324358324
5220,QURAS,XQC,quras,2020-02-11T00:00:00.000Z,0.0226966698138
2282,Super Bitcoin,SBTC,super-bitcoin,2017-12-15T00:00:00.000Z,0.468443400497
5332,Cofinex Coin,CNX,cofinex-coin,2020-07-28T00:00:00.000Z,0.123759314918
5294,3X Short BNB Token,BNBBEAR,3x-short-bnb-token,2020-03-11T00:00:00.000Z,3.14720795042
5957,yearn.finance II,YFII,yearn-finance-ii,2020-07-29T00:00:00.000Z,138.403180084
6391,BSYS,BSYS,bsys,2020-08-08T00:00:00.000Z,0.00604362226201
5224,Juventus Fan Token,JUV,juventus-fan-token,2020-04-22T00:00:00.000Z,7.98256906196
5635,Paparazzi,PAZZI,paparazzi,2020-05-28T00:00:00.000Z,0.0846704578724
5065,Axial Entertainment Digital Asset,AXL,axial-entertainment-digital-asset,2019-12-20T00:00:00.000Z,0.00434923371245
6131,ZYX,ZYX,zyx,2020-08-04T00:00:00.000Z,0.286007430879
5262,Hubi Token,HUB,hubi-token,2020-02-27T00:00:00.000Z,0.010589082138
5379,3X Short TRX Token,TRXBEAR,3x-short-trx-token,2020-03-27T00:00:00.000Z,2.04964903908
5616,MATH,MATH,math,2020-05-21T00:00:00.000Z,0.202446038733
5407,Kingdom Game 4.0,KDG,kingdom-game-4,2020-04-02T00:00:00.000Z,0.0214848037323
5445,LBK,LBK,lbk,2020-04-14T00:00:00.000Z,0.00888826662575
2987,ThingsOperatingSystem,TOS,thingsoperatingsystem,2018-07-27T00:00:00.000Z,0.00106343036812
5523,Aragon Court,ANJ,aragon-court,2020-05-03T00:00:00.000Z,0.044506108296
4254,Hintchain,HINT,hintchain,2019-08-16T00:00:00.000Z,0.00335106271154
6211,Dionpay,DION,dionpay,2020-08-05T00:00:00.000Z,0.0370783219636
3259,YouLive Coin,UC,youlive-coin,2018-09-10T00:00:00.000Z,0.000164645895671
3891,V-Dimension,VOLLAR,v-dimension,2019-04-29T00:00:00.000Z,0.547085243319
6185,AML Bitcoin,ABTC,aml-bitcoin,2020-08-04T00:00:00.000Z,0.052299589183
6120,Anchor Neural World,ANW,anchor-neural-world,2020-08-04T00:00:00.000Z,0.142737660617
5378,3X Long TRX Token,TRXBULL,3x-long-trx-token,2020-03-27T00:00:00.000Z,3.36650110884
5686,Vectorium,VCTP,vectorium,2020-06-10T00:00:00.000Z,2.20830697165
5867,KVANT,KVNT,kvant,2020-07-21T00:00:00.000Z,0.468591309885
6085,3X Long Matic Token,MATICBULL,3x-long-matic-token,2020-08-03T00:00:00.000Z,8.38
6107,Eight Hours,EHRT,eight-hours,2020-08-03T00:00:00.000Z,0.00810094198571
5920,AICON,AICO,aicon,2020-07-28T00:00:00.000Z,0.221414005508
4800,Mogu,MOGX,mogu,2019-12-19T00:00:00.000Z,0.028561244868
4262,UltrAlpha,UAT,ultralpha,2019-12-27T00:00:00.000Z,0.066044869658
5793,Kublaicoin,KUB,kublaicoin,2020-07-01T00:00:00.000Z,0.806589320296
5854,CRYPTOFOREX,CFX,cryptoforex,2020-07-14T00:00:00.000Z,0.9881974959
6091,3X Short Algorand Token,ALGOBEAR,3x-short-algorand-token,2020-08-03T00:00:00.000Z,0.2795
5806,Imsmart,IMT,imsmart,2020-07-08T00:00:00.000Z,0.114027983552
5873,NextDAO,NAX,nextdao,2020-07-19T00:00:00.000Z,0.00281570015116
6195,Unitrade,TRADE,unitrade,2020-08-04T00:00:00.000Z,0.408545628172
2999,Hdac,HDAC,hdac,2018-08-01T00:00:00.000Z,0.0245430649836
5915,Bone,BONE,bone,2020-07-27T00:00:00.000Z,0.671336710765
6397,Coinzo Token,CNZ,coinzo-token,2020-08-08T00:00:00.000Z,0.0260580469146
4701,CoinHe Token,CHT,coinhe-token,2019-10-19T00:00:00.000Z,0.0905108390019
2741,Intelligent Investment Chain,IIC,intelligent-investment-chain,2018-05-15T00:00:00.000Z,0.000155139596974
5870,Originate Coin,ORC,originate-coin,2020-07-19T00:00:00.000Z,0.296029126504
5669,Electronero Pulse,ETNXP,electronero-pulse,2020-06-08T00:00:00.000Z,0.00149189210388
5450,WiBX,WBX,wibx,2020-04-15T00:00:00.000Z,0.00943146195477
3860,Blockcloud,BLOC,blockcloud,2019-04-11T00:00:00.000Z,0.000882698699715
6033,Healing Plus,HP,healing-plus,2020-08-03T00:00:00.000Z,3.98126999153
5415,3x Short EOS Token,EOSBEAR,3x-short-eos-token,2020-04-06T00:00:00.000Z,3.94797934152
6216,AXEL,AXEL,axel,2020-08-05T00:00:00.000Z,0.112910037648
6253,PHILLIPS PAY COIN,PPC,philips-pay-coin,2020-08-06T00:00:00.000Z,0.00168178321616
6053,Mineral,MNR,mineral,2020-08-03T00:00:00.000Z,0.00564761284084
3258,BitUP Token,BUT,bitup-token,2018-09-07T00:00:00.000Z,0.00120463153241
5563,CryptoBharatCoin,CBC,cryptobharatcoin,2020-05-12T00:00:00.000Z,1.11312023636
5674,PhoenixDAO,PHNX,phoenixdao,2020-06-08T00:00:00.000Z,0.0316056734349
4806,Tesra,TSR,tesra,2019-10-18T00:00:00.000Z,0.0324677071328
4892,Marshal Lion Group Coin,MLGC,marshal-lion-group-coin,2019-12-24T00:00:00.000Z,0.242771235165
5656,1x Short Bitcoin Token,HEDGE,1x-short-bitcoin-token,2020-06-04T00:00:00.000Z,770.678920227
2293,United Bitcoin,UBTC,united-bitcoin,2017-12-18T00:00:00.000Z,1.00414306007
6156,Donut,DONUT,donut,2020-08-04T00:00:00.000Z,0.00464457854179
5658,1X Short Ethereum Token,ETHHEDGE,1x-short-ethereum-token,2020-06-05T00:00:00.000Z,572.598904831
5125,Mochimo,MCM,mochimo,2020-05-10T00:00:00.000Z,0.0600241766952
5441,Entherfound,ETF,entherfound,2020-04-16T00:00:00.000Z,1.11314934006
3061,Promotion Coin,PC,promotion-coin,2018-08-01T00:00:00.000Z,6.20952252392e-05
5165,Freight Trust & Clearing Network,EDI,freight-trust-clearing-network,2020-04-24T00:00:00.000Z,0.00771207835357
5824,Small Love Potion,SLP,small-love-potion,2020-07-08T00:00:00.000Z,0.0393101543825
4956,MarcoPolo Protocol,MAP,marcopolo-protocol,2020-01-06T00:00:00.000Z,0.0351658826898
6081,3X Long Dogecoin Token,DOGEBULL,3x-long-dogecoin-token,2020-08-03T00:00:00.000Z,751
6083,3X Long Ethereum Classic Token,ETCBULL,3x-long-ethereum-classic-token,2020-08-03T00:00:00.000Z,104.3
5694,UniDollar,UNIUSD,unidollar,2020-06-19T00:00:00.000Z,0.000244674246562
5250,HebeBlock,HEBE,hebeblock,2020-04-06T00:00:00.000Z,0.00405111895217
5697,DigiDinar Token,DDRT,digidinar-token,2020-07-20T00:00:00.000Z,18.1116420555
5819,Travel1Click,T1C,travel1click,2020-07-07T00:00:00.000Z,13660796894.9
5478,ECOSC,ECU,ecosc,2020-04-20T00:00:00.000Z,1.2766075914
5176,Tether Gold,XAUT,tether-gold,2020-02-07T00:00:00.000Z,1993.07858997
5530,REBIT,KEYT,rebit,2020-05-03T00:00:00.000Z,0.0886648989848
6214,Black Diamond Rating,HZT,black-diamond-rating,2020-08-05T00:00:00.000Z,0.0280084078506
5083,Curio,CUR,curio,2019-12-30T00:00:00.000Z,0.619263337108
5900,DigiDinar,DDR,digidinar,2020-07-22T00:00:00.000Z,7.51087625462
6080,3X Long Cosmos Token,ATOMBULL,3x-long-cosmos-token,2020-08-03T00:00:00.000Z,99.35
5855,BELIEVER,BLVR,believer,2020-07-14T00:00:00.000Z,1.20649347167
5648,BlockNoteX,BNOX,blocknotex,2020-06-01T00:00:00.000Z,0.661078592453
5690,Render Token,RNDR,render-token,2020-06-11T00:00:00.000Z,0.0885804118128
6376,AVCCOIN,AVC,avccoin,2020-08-07T00:00:00.000Z,2.15281306563
2719,Cybereits,CRE,cybereits,2018-05-09T00:00:00.000Z,0.00125728118437
5575,Botton,BOC,botton,2020-05-19T00:00:00.000Z,1.03515868729
3231,Blockchain Quotations Index Token,BQT,blockchain-quotations-index-token,2018-08-30T00:00:00.000Z,0.0113930842892
5783,Medalte,MDTL,medalte,2020-07-13T00:00:00.000Z,0.00225771547147
6090,3X Long TomoChain Token,TOMOBULL,3x-long-tomochain-token,2020-08-03T00:00:00.000Z,27.01
6179,SeChain,SNN,sechain,2020-08-04T00:00:00.000Z,0.0149313100554
5580,IDK,IDK,idk,2020-05-26T00:00:00.000Z,0.0683536629002
5312,Spockchain Network,SPOK,spockchain-network,2020-03-13T00:00:00.000Z,0.00188058311583
2713,KEY,KEY,key,2018-05-07T00:00:00.000Z,0.00101395492503
6246,YAS,YAS,yas,2020-08-06T00:00:00.000Z,0.0167104131838
6370,Terra SDT,SDT,terra-sdt,2020-08-07T00:00:00.000Z,1.38811695818
6116,Bonk,BONK,bonk,2020-08-04T00:00:00.000Z,0.154720100134
5876,FLUX,FLUX,flux,2020-07-20T00:00:00.000Z,2.95605825218
6368,GramGold Coin,GGC,gramgold-coin,2020-08-07T00:00:00.000Z,29.3220966935
5247,Zuflo Coin,ZFL,zuflo-coin,2020-02-19T00:00:00.000Z,0.00332123884868
4023,Bitcoin BEP2,BTCB,bitcoin-bep2,2019-06-18T00:00:00.000Z,11625.3868959
2852,Engine,EGCC,engine,2018-06-08T00:00:00.000Z,0.000107574666512
5902,DragonVein,DVC,dragonvein,2020-07-22T00:00:00.000Z,0.266914340375
5807,Release Project,REL,release-project,2020-07-03T00:00:00.000Z,4.4996674659e-06
6106,AI Crypto,AIC,ai-crypto,2020-08-03T00:00:00.000Z,7.10469903609e-05
4196,Pledge Coin,PLG,pledge-coin,2019-08-23T00:00:00.000Z,0.000344897309495
5319,SimpleChain,SIMPLE,simplechain,2020-06-17T00:00:00.000Z,0.560869619821
5660,UniPower,POWER,unipower,2020-06-15T00:00:00.000Z,0.635887011904
5904,BLOCKCLOUT,CLOUT,blockclout,2020-07-22T00:00:00.000Z,0.000267021340822
2470,CoinMeet,MEET,coinmeet,2018-01-25T00:00:00.000Z,0.00767664622393
5844,Cipher Core Token,CIPHC,cipher-core-token,2020-07-14T00:00:00.000Z,42.4428271092
1037,Agoras Tokens,AGRS,agoras-tokens,2015-08-24T00:00:00.000Z,0.207459005292
4917,DEXA COIN,DEXA,dexa-coin,2019-11-18T00:00:00.000Z,6.35312500513e-06
4595,STK Coin,STK,stk-coin,2020-03-20T00:00:00.000Z,0.0489514665707
5010,Saga,SGA,saga,2020-01-15T00:00:00.000Z,2.48095815154
5474,Ixinium,XXA,ixinium,2020-04-17T00:00:00.000Z,0.12282246584
5910,Fesschain,FESS,fesschain,2020-07-27T00:00:00.000Z,0.0181973765987
4243,CITEX Token,CTT,citex-token,2020-04-22T00:00:00.000Z,0.00853631655129
2914,BeeKan,BKBT,beekan,2018-07-10T00:00:00.000Z,0.00064154435741
5542,1x Long Bitcoin Implied Volatility Token,BVOL,1x-long-bitcoin-implied-volatility-token,2020-05-05T00:00:00.000Z,2519.92969763
5884,Decurian,ECU,decurian,2020-07-21T00:00:00.000Z,23.7022741254
5189,AK12,AK12,ak12,2020-05-13T00:00:00.000Z,0.593473652227
5423,DSLA Protocol,DSLA,dsla-protocol,2020-04-09T00:00:00.000Z,0.000221530940699
5516,LOA Protocol,LOA,loa-protocol,2020-04-29T00:00:00.000Z,0.0368809748034
5816,Rewardiqa,REW,rewardiqa,2020-07-13T00:00:00.000Z,0.705261785619
5633,UCROWDME,UCM,ucrowdme,2020-08-05T00:00:00.000Z,0.00302631097349
3759,Jinbi Token,JNB,jinbi-token,2019-02-22T00:00:00.000Z,125.191942727
5914,intexcoin,INTX,intexcoin,2020-07-27T00:00:00.000Z,0.00292816446962
2734,EduCoin,EDU,edu-coin,2018-05-15T00:00:00.000Z,0.000151028974667
6315,Decentralized Data Assets Management,DDAM,decentralized-data-assets-management,2020-08-07T00:00:00.000Z,0.011235861942
3277,vSportCoin,VSC,vsportcoin,2018-09-12T00:00:00.000Z,0.00118534854907
5777,renBTC,RENBTC,renbtc,2020-06-28T00:00:00.000Z,11361.8970813
4289,IOEX,IOEX,ioex,2019-08-25T00:00:00.000Z,0.0163856771621
5837,DoDreamChain,DRM,dodreamchain,2020-07-14T00:00:00.000Z,0.00466710114155
5856,Bankroll Vault,VLT,bankroll-vault,2020-07-15T00:00:00.000Z,0.628966547815
5704,DFOhub,BUIDL,dfohub,2020-06-17T00:00:00.000Z,4.2073927747
4534,BITTO,BITTO,bitto,2020-04-06T00:00:00.000Z,0.565167296574
6256,SHENG,SHENG,sheng,2020-08-06T00:00:00.000Z,0.0174787739038
5826,EtherBone,ETHBN,etherbone,2020-07-08T00:00:00.000Z,0.000109227780169
4774,1irstGold,1GOLD,1irstgold,2019-10-13T00:00:00.000Z,68.7208010577
3073,Esports Token,EST,esports-token,2018-08-03T00:00:00.000Z,0.000888600496664
5729,ChainZ Arena,SOUL,chainz-arena,2020-07-13T00:00:00.000Z,0.613930899985
5918,ModiHost,AIM,modihost,2020-07-27T00:00:00.000Z,0.0399585330641
5823,Sumcoin,SUM,sumcoin,2020-07-08T00:00:00.000Z,162.703602987
3295,BUMO,BU,bumo,2018-09-14T00:00:00.000Z,0.00391288304561
5947,TokenPocket,TPT,tokenpocket,2020-07-29T00:00:00.000Z,0.00181779678083
6096,3X Short Cosmos Token,ATOMBEAR,3x-short-cosmos-token,2020-08-03T00:00:00.000Z,30.95
6237,MDsquare,TMED,mdsquare,2020-08-06T00:00:00.000Z,0.000135387979061
5599,XTRM COIN,XTRM,xtrm-coin,2020-06-17T00:00:00.000Z,0.0554935757484
4102,TranslateMe Network Token,TMN,translateme-network-token,2019-07-16T00:00:00.000Z,0.00176897197227
5828,VN Token,VN,vn-token,2020-07-08T00:00:00.000Z,0.0494381315467
4872,BenePit Protocol,BNP,benepit-protocol,2019-11-05T00:00:00.000Z,9.13064198588e-05
4108,En-Tan-Mo,ETM,en-tan-mo,2019-09-11T00:00:00.000Z,0.01142382288
5936,Robonomics Web Services,RWS,robonomics-web-services,2020-07-28T00:00:00.000Z,17216.7042902
5875,Red Box Dapp Token,RBD,red-box-dapp-token,2020-07-19T00:00:00.000Z,0.123257036337
5726,EDC Blockchain,EDC,edc-blockchain,2020-06-23T00:00:00.000Z,0.000143931595392
6375,ASTA,ASTA,asta,2020-08-07T00:00:00.000Z,0.19172956041
4240,Custody Token,CUST,custody-token,2019-08-12T00:00:00.000Z,0.00163135932221
5661,Fanaticos Cash,FCH,fanaticos-cash,2020-06-05T00:00:00.000Z,0.0732519559423
2986,DACC,DACC,dacc,2018-07-27T00:00:00.000Z,3.61432477151e-05
4523,Davies,DVS,davies,2019-05-25T00:00:00.000Z,0.0832992736633
6395,Cherry Token,YT,cherry-token,2020-08-08T00:00:00.000Z,0.821613366609
6321,Game Ark,GARK,game-ark,2020-08-07T00:00:00.000Z,0.0226639899251
5950,DeFi Nation Signals DAO,DSD,defi-nation-signals-dao,2020-07-29T00:00:00.000Z,6.74616103418
4808,Bincentive,BCNT,bincentive,2020-05-11T00:00:00.000Z,0.00840272692812
5888,NEOBITCOIN,NBTC,neobitcoin,2020-07-21T00:00:00.000Z,10.0308365305
3498,CapdaxToken,XCD,capdaxtoken,2018-10-24T00:00:00.000Z,0.00647317417994
6103,3X Short TomoChain Token,TOMOBEAR,3x-short-tomochain-token,2020-08-03T00:00:00.000Z,0.0023005
5646,MERCI,MERCI,merci,2020-06-30T00:00:00.000Z,0.00160033729293
4935,Bitgrin,XBG,bitgrin,2020-03-05T00:00:00.000Z,0.00581103637335
5473,CRDT,CRDT,crdt,2020-07-24T00:00:00.000Z,0.0573195849718
4633,CryptoBossCoin,CBC,cryptobosscoin,2019-11-01T00:00:00.000Z,0.0196083386898
3320,TCOIN,TCN,tcoin,2018-09-20T00:00:00.000Z,0.00817804930776
5907,Crypto Cricket Club,3Cs,crypto-cricket-club,2020-07-24T00:00:00.000Z,0.0384825855231
3286,MEX,MEX,mex,2018-09-13T00:00:00.000Z,0.000321851301911
5282,Kepler Network,KMW,kepler-network,2020-07-06T00:00:00.000Z,0.000572092843261
3110,NewsToken,NEWOS,newstoken,2018-08-08T00:00:00.000Z,0.00078546394899
5463,3x Short Tezos Token,XTZBEAR,3x-short-tezos-token,2020-04-15T00:00:00.000Z,1.06150000218
5389,Insula,ISLA,insula,2020-07-29T00:00:00.000Z,0.967149843679
4186,Binance GBP Stable Coin,BGBP,binance-gbp-stable-coin,2019-07-29T00:00:00.000Z,1.29878577672
5880,Props Token,PROPS,props,2020-07-20T00:00:00.000Z,0.0461880692557
5337,iOWN Token,iOWN,iown-token,2020-05-04T00:00:00.000Z,0.0157988816202
6219,BetDice,DICE,betdice,2020-08-05T00:00:00.000Z,0.000387669457704
3834,Dexter G,DXG,dexter-g,2019-04-02T00:00:00.000Z,0.359492925768
5521,EzyStayz,EZY,ezystayz,2020-04-29T00:00:00.000Z,0.000738708915896
4074,ScPrime,SCP,scprime,2020-02-13T00:00:00.000Z,0.0412813628902
4114,Golden Token,GOLD,golden-token,2019-07-17T00:00:00.000Z,0.00757986090408
6115,Chess Coin,CHESS,chess-coin,2020-08-04T00:00:00.000Z,0.00420403229057
4677,Tepleton,TEP,tepleton,2019-10-08T00:00:00.000Z,0.0163707044714
6184,BeeStore,BHT,beestore,2020-08-04T00:00:00.000Z,0.000129269574695
5640,PointPay,PXP,pointpay,2020-05-28T00:00:00.000Z,0.0149541473056
6330,TUNE TOKEN,TUNE,tune-token,2020-08-07T00:00:00.000Z,0.00323674981601
5086,Pawtocol,UPI,pawtocol,2019-12-31T00:00:00.000Z,0.000190866497851
5255,LegalBlock,LBK,legalblock,2020-03-03T00:00:00.000Z,0.000503855191615
3888,bitCEO,BCEO,bitceo,2019-04-26T00:00:00.000Z,0.157953247792
5259,Emrals,EMRALS,emrals,2020-02-28T00:00:00.000Z,0.00971760929708
5734,MoCo Token,MoCo,moco-token,2020-06-25T00:00:00.000Z,0.000495050397652
5076,Global Reserve System,GLOB,global-reserve-system,2020-03-05T00:00:00.000Z,16.4080554281
5203,Perth Mint Gold Token,PMGT,perth-mint-gold-token,2020-03-11T00:00:00.000Z,2032.26204931
4428,xscoin,XSC,xscoin,2020-06-30T00:00:00.000Z,0.300017580319
5666,Codeo Token,CODEO,codeo-token,2020-06-08T00:00:00.000Z,1.15941372358
4955,CAPITAL X CELL,CXC,capital-x-cell,2019-11-21T00:00:00.000Z,0.0611274733055
5539,VeraOne,VRO,veraone,2020-05-05T00:00:00.000Z,64.9314653795
5107,BitKAM,KAM,bitkam,2020-01-13T00:00:00.000Z,0.000560096774406
4007,B91,B91,b91,2019-06-12T00:00:00.000Z,0.0162398078162
5427,Cashhand,CHND,cashhand,2020-04-12T00:00:00.000Z,0.00175233392222
5049,VerusCoin,VRSC,veruscoin,2020-06-12T00:00:00.000Z,0.152386074446
5644,Blue Baikal,BBC,blue-baikal,2020-05-28T00:00:00.000Z,8.21913993527e-05
6254,THECASH,TCH,thecash,2020-08-06T00:00:00.000Z,0.124456030441
2488,ValueChain,VLC,valuechain,2018-01-30T00:00:00.000Z,0.00315764401604
4441,Vectorspace AI,VXV,vectorspace-ai,2019-12-04T00:00:00.000Z,0.151878058573
6326,X-Block,IX,x-block,2020-08-07T00:00:00.000Z,0.000171628674934
6220,BigGame,BG,biggame,2020-08-05T00:00:00.000Z,0.0134026307917
6099,3X Short Ethereum Classic Token,ETCBEAR,3x-short-ethereum-classic-token,2020-08-03T00:00:00.000Z,12.9
4999,Davion,DAVP,davion,2019-12-30T00:00:00.000Z,0.342674543276
5786,LYFE,LYFE,lyfe,2020-06-29T00:00:00.000Z,0.0140016040673
3253,eosBLACK,BLACK,eosblack,2018-09-06T00:00:00.000Z,0.000712142658372
5997,Libertas Token,LIBERTAS,libertas-token,2020-08-01T00:00:00.000Z,0.00227946359629
5550,BeeEx,BEE,beeex,2020-05-07T00:00:00.000Z,0.0169954417584
3923,VENJOCOIN,VJC,venjocoin,2019-05-07T00:00:00.000Z,2.34955356612
4623,Gomics,GOM,gomics,2019-09-16T00:00:00.000Z,0.384061569003
6250,WeSing Coin,WSC,wesing-coin,2020-08-06T00:00:00.000Z,0.00102592133202
5924,Pantos,PAN,pantos,2020-07-28T00:00:00.000Z,0.0306660948018
5857,FLAMA,FMA,flama,2020-07-22T00:00:00.000Z,0.0120558175334
5330,Shardus,ULT,shardus,2020-07-27T00:00:00.000Z,0.110229869895
3516,DarkPay,D4RK,darkpaycoin,2018-10-29T00:00:00.000Z,0.0339973192651
5578,LEVELG,LEVELG,levelg,2020-05-13T00:00:00.000Z,0.0888547949879
6077,3X Long Altcoin Index Token,ALTBULL,3x-long-altcoin-index-token,2020-08-03T00:00:00.000Z,58.7239591484
5886,Rowan Token,RWN,rowan-token,2020-07-21T00:00:00.000Z,0.00389388891768
5933,Fireball,FIRE,fireball,2020-07-28T00:00:00.000Z,4.29952620799
3595,PalletOne,PTN,palletone,2018-11-05T00:00:00.000Z,0.00236474642102
4793,D Community,DILI,d-community,2019-10-16T00:00:00.000Z,0.000172358821242
5278,Joys Digital,JOYS,joys-digital,2020-03-06T00:00:00.000Z,0.00837892655145
6388,BPOP,BPOP,bpop,2020-08-08T00:00:00.000Z,0.00414865146696
5449,Beer Money,BEER,beer-money,2020-05-12T00:00:00.000Z,0.00785051073899
5903,Bitcoin True,BTCT,bitcoin-true,2020-07-22T00:00:00.000Z,0.0391378074014
5853,LivenPay,LVN,livenpay,2020-07-14T00:00:00.000Z,0.00461758059224
2919,DWS,DWS,dws,2018-07-12T00:00:00.000Z,2.84192646384e-05
5358,IBStoken,IBS,ibstoken,2020-04-02T00:00:00.000Z,0.0144788001136
5489,Sudan Gold Coin,SGC,sudan-gold-coin,2020-04-24T00:00:00.000Z,0.0605170941557
4491,Flits,FLS,flits,2019-09-10T00:00:00.000Z,1.12141264079
3004,Volt,ACDC,volt,2018-07-31T00:00:00.000Z,4.85011303669e-05
5554,Vanywhere,VANY,vanywhere,2020-05-08T00:00:00.000Z,0.00146425665512
4560,Tchain,TCH,tchain,2019-09-13T00:00:00.000Z,0.00140551937145
5973,Vision Network,VSN,vision-network,2020-07-31T00:00:00.000Z,0.00681410993
3123,GSENetwork,GSE,gsenetwork,2018-08-08T00:00:00.000Z,3.20668712422e-05
4260,Aitheon,ACU,aitheon,2019-09-12T00:00:00.000Z,0.00324053889821
5733,IOOX System,IOOX,ioox-system,2020-06-25T00:00:00.000Z,0.196358093137
3744,WEBN token,WEBN,webn-token,2019-02-14T00:00:00.000Z,2.40776242987e-06
4251,DeepCloud AI,DEEP,deepcloud-ai,2019-08-19T00:00:00.000Z,0.000246145192205
5529,ASYAGRO,ASY,asyagro,2020-05-03T00:00:00.000Z,0.0268399741363
3347,CARAT,CARAT,carat,2018-09-25T00:00:00.000Z,1.05543124786
5814,Rivermount,RM,rivermount,2020-07-07T00:00:00.000Z,0.00184885426819
6255,Thorium,TORM,thorium,2020-08-06T00:00:00.000Z,0.0150608615216
5994,SHIBA INU,SHIB,shiba-inu,2020-08-01T00:00:00.000Z,2.48454942654e-10
5367,ODE,ODE,ode,2020-07-21T00:00:00.000Z,31.3141428096
6403,CryptoWorldNews,CWN,cryptoworldnews,2020-08-08T00:00:00.000Z,0.000908395529034
5923,Crypto User Base,CUB,crypto-user-base,2020-07-31T00:00:00.000Z,0.189808770312
5362,StellarPayGlobal,XLPG,stellarpayglobal,2020-04-02T00:00:00.000Z,0.296029126504
6323,LinkCoin Token,LKN,linkcoin-token,2020-08-07T00:00:00.000Z,0.00169553581693
5987,SIMBA Storage Token,SST,simba-storage-token,2020-07-31T00:00:00.000Z,0.0955792489589
6076,Afri Union Coin,AUC,afri-union-coin,2020-08-03T00:00:00.000Z,0.63578491904
4361,Bitpanda Ecosystem Token,BEST,bitpanda-ecosystem-token,2019-10-18T00:00:00.000Z,0.0914682580414
6112,Lapis Chain,LPS,lapis-chain,2020-08-03T00:00:00.000Z,0.00113524081821
3417,Future1coin,F1C,future1coin,2018-10-09T00:00:00.000Z,8.2888155421e-05
3993,Emanate,EMT,emanate,2019-06-05T00:00:00.000Z,0.0105146667568
2329,Hyper Pay,HPY,hyper-pay,2017-12-31T00:00:00.000Z,0.000928092036389
4202,Opennity,OPNN,opennity,2019-08-01T00:00:00.000Z,6.13278912508e-05
2894,OTCBTC Token,OTB,otcbtc-token,2018-07-03T00:00:00.000Z,0.00243716572464
2969,Globalvillage Ecosystem,GVE,globalvillage-ecosystem,2018-07-25T00:00:00.000Z,0.000203282939936
5137,Resistance,RES,resistance,2020-01-14T00:00:00.000Z,0.003018057218
3747,Aunite,AUNIT,aunite,2019-02-19T00:00:00.000Z,0.0142003726287
1599,Mavro,MAVRO,mavro,2017-03-30T00:00:00.000Z,4.13715831552
5960,PayFrequent USD,PUSD,payfrequent-usd-2,2020-07-30T00:00:00.000Z,1.0029751083
4000,Coin Controller Cash,CCC,coin-controller-cash,2019-06-12T00:00:00.000Z,0.000319711456624
5534,Inverse Bitcoin Volatility Token,IBVOL,inverse-bitcoin-volatility-token,2020-05-04T00:00:00.000Z,7122.51964962
5921,Cybercoin,CBR,cybercoin,2020-07-28T00:00:00.000Z,0.000121513237532
5178,Wisdom Chain,WDC,wisdom-chain,2020-02-08T00:00:00.000Z,0.115340527499
6111,Ecoin,ECOIN,ecoin-2,2020-08-03T00:00:00.000Z,0.002805586129
5323,Ethereum eRush,EER,ethereum-erush,2020-07-17T00:00:00.000Z,0.106902657893
5480,Bali Coin,BALI,bali-coin,2020-04-20T00:00:00.000Z,0.0217302453035
4121,Sapphire,SAPP,sapphire,2020-03-21T00:00:00.000Z,0.00555277800123
5088,Guapcoin,GUAP,guapcoin,2019-12-31T00:00:00.000Z,0.0339973192651
4291,Krypton Galaxy Coin,KGC,krypton-galaxy-coin,2019-08-25T00:00:00.000Z,0.000334697968591
6088,3X Long Shitcoin Index Token,BULLSHIT,3x-long-shitcoin-index-token,2020-08-03T00:00:00.000Z,922.75
6218,Arcona,ARCONA,arcona,2020-08-05T00:00:00.000Z,0.0174046404845
5995,Kids Cash,KASH,kids-cash,2020-08-01T00:00:00.000Z,0.133109740429
5375,Hive Dollar,HBD,hive-dollar,2020-03-26T00:00:00.000Z,1.06905058279
5001,Gric Coin,GC,gric-coin,2020-03-18T00:00:00.000Z,0.0168433228877
4222,1Million Token,1MT,1million-token,2020-05-05T00:00:00.000Z,0.0815093305738
5433,Mega Lottery Services Global,MLR,mega-lottery-services-global,2020-04-21T00:00:00.000Z,0.015942155226
5366,GoalTime N,GTX,goaltime-n,2020-04-09T00:00:00.000Z,0.000347656725064
